OBJECTID,SU_ID,SU_SUID,SU_SUIDNUM,DNRREGION,COUNTYNAME,COUN,TOWN,RDIR,RANG,SECT,FORT,GLOT,GM_CH,GS_CH,FORTDESC,PLSMATCH,SU_ACRES,SU_PCTFORT,UINT_NUMER,UINT_DENOM,SU_NETACRE,INT_TYPE,INT_STATUS,LANDTYPE,MEANSACQ,LANDTYPECO,MEANSACQCO,OMITTYPES,PRINTACRES,MOWNSTATUS,MOWNSTAT_1,LANDCLASS,MRECTYPE,MRECTYPECO,SURFACEOFF,LAST_OFFER,LAST_PROCE,LAST_PRO_1,DATA_DOWNL,Shape_Leng,Shape_Area
"62548",61510.00000000000,"61510",61510.00000000000,Northwest,Cass,"11","144","0","28","22","43","0","11144028224300","1114402822",SWSE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1633.94209332000,166079.93854900001
"62549",61511.00000000000,"61511",61511.00000000000,Northwest,Cass,"11","144","0","28","22","44","0","11144028224400","1114402822",SESE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1626.91690125000,164595.99562400000
"62550",61512.00000000000,"61512",61512.00000000000,Northwest,Cass,"11","144","0","28","23","11","0","11144028231100","1114402823",NENE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1623.19904340000,164275.27557800000
"62551",61513.00000000000,"61513",61513.00000000000,Northwest,Cass,"11","144","0","28","23","12","0","11144028231200","1114402823",NWNE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1621.06779382000,163867.94153300000
"62552",61514.00000000000,"61514",61514.00000000000,Northwest,Cass,"11","144","0","28","23","13","0","11144028231300","1114402823",SWNE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1624.34030433000,164490.32688700000
"62553",61515.00000000000,"61515",61515.00000000000,Northwest,Cass,"11","144","0","28","23","14","0","11144028231400","1114402823",SENE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1626.46952757000,164896.93810000000
"62554",61516.00000000000,"61516",61516.00000000000,Northwest,Cass,"11","144","0","28","23","21","0","11144028232100","1114402823",NENW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1618.97622561000,163466.04907400001
"62555",61517.00000000000,"61517",61517.00000000000,Northwest,Cass,"11","144","0","28","23","22","0","11144028232200","1114402823",NWNW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1616.92811286000,163070.89951799999
"62556",61518.00000000000,"61518",61518.00000000000,Northwest,Cass,"11","144","0","28","23","23","0","11144028232300","1114402823",SWNW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1620.19690040000,163693.10594099999
"62557",61519.00000000000,"61519",61519.00000000000,Northwest,Cass,"11","144","0","28","23","24","0","11144028232400","1114402823",SENW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1622.24430917000,164087.85793500001
"62558",61520.00000000000,"61520",61520.00000000000,Northwest,Cass,"11","144","0","28","23","31","0","11144028233100","1114402823",NESW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1625.59293274000,164725.48624599999
"62633",61521.00000000000,"61521",61521.00000000000,Northwest,Cass,"11","144","0","28","23","32","0","11144028233200","1114402823",NWSW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1623.48707893000,164318.51240000001
"62634",61522.00000000000,"61522",61522.00000000000,Northwest,Cass,"11","144","0","28","23","33","0","11144028233300","1114402823",SWSW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1626.76759652000,164940.52566799999
"62635",61523.00000000000,"61523",61523.00000000000,Northwest,Cass,"11","144","0","28","23","34","0","11144028233400","1114402823",SESW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1628.87580236000,165348.29618700000
"62636",61524.00000000000,"61524",61524.00000000000,Northwest,Cass,"11","144","0","28","23","41","0","11144028234100","1114402823",NESE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1629.76053974000,165522.52114100000
"62637",61525.00000000000,"61525",61525.00000000000,Northwest,Cass,"11","144","0","28","23","42","0","11144028234200","1114402823",NWSE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1627.68896111000,165128.00073299999
"62638",61526.00000000000,"61526",61526.00000000000,Northwest,Cass,"11","144","0","28","23","43","0","11144028234300","1114402823",SWSE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1630.96748006000,165750.30537799999
"62639",61527.00000000000,"61527",61527.00000000000,Northwest,Cass,"11","144","0","28","23","44","0","11144028234400","1114402823",SESE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1633.04033461000,166145.43134000001
"62640",61528.00000000000,"61528",61528.00000000000,Northwest,Cass,"11","144","0","28","24","11","1","11144028240001","1114402824",NENE,forty/glot-level,38.25000000000,"100","1","1",38.25000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1684.69803839000,179450.76264400000
"62641",61529.00000000000,"61529",61529.00000000000,Northwest,Cass,"11","144","0","28","24","12","0","11144028241200","1114402824",NWNE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1601.59665698000,160124.89218400000
"62642",61530.00000000000,"61530",61530.00000000000,Northwest,Cass,"11","144","0","28","24","13","0","11144028241300","1114402824",SWNE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1601.71993259000,160121.23143499999
"62643",61531.00000000000,"61531",61531.00000000000,Northwest,Cass,"11","144","0","28","24","14","0","11144028241400","1114402824",SENE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1754.76011852000,190654.71460899999
"62644",61532.00000000000,"61532",61532.00000000000,Northwest,Cass,"11","144","0","28","24","21","0","11144028242100","1114402824",NENW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1593.80510021000,158514.37380599999
"62645",61533.00000000000,"61533",61533.00000000000,Northwest,Cass,"11","144","0","28","24","22","0","11144028242200","1114402824",NWNW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1596.80639616000,159046.10225800000
"62646",61534.00000000000,"61534",61534.00000000000,Northwest,Cass,"11","144","0","28","24","23","0","11144028242300","1114402824",SWNW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1597.36018325000,159120.28773600000
"62647",61535.00000000000,"61535",61535.00000000000,Northwest,Cass,"11","144","0","28","24","24","0","11144028242400","1114402824",SENW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1583.33738185000,156407.55578400000
"62648",61536.00000000000,"61536",61536.00000000000,Northwest,Cass,"11","144","0","28","24","31","0","11144028243100","1114402824",NESW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1574.04958169000,154523.96578000000
"62649",61537.00000000000,"61537",61537.00000000000,Northwest,Cass,"11","144","0","28","24","32","0","11144028243200","1114402824",NWSW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1598.34374317000,159272.99434700000
"62650",61538.00000000000,"61538",61538.00000000000,Northwest,Cass,"11","144","0","28","24","33","0","11144028243300","1114402824",SWSW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1572.44078978000,154238.09958000001
"62651",61539.00000000000,"61539",61539.00000000000,Northwest,Cass,"11","144","0","28","24","34","4","11144028240004","1114402824",SESW,forty/glot-level,32.00000000000,"100","1","1",32.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1368.60252944000,115809.19230000000
"62652",61540.00000000000,"61540",61540.00000000000,Northwest,Cass,"11","144","0","28","24","41","2","11144028240002","1114402824",NESE,forty/glot-level,53.00000000000,"100","1","1",53.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,2328.68160735000,249670.73037199999
"62653",61541.00000000000,"61541",61541.00000000000,Northwest,Cass,"11","144","0","28","24","42","3","11144028240003","1114402824",NWSE,forty/glot-level,42.00000000000,"100","1","1",42.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1826.35030730000,160485.78669000001
"62654",61542.00000000000,"61542",61542.00000000000,Northwest,Cass,"11","144","0","28","25","13","2","11144028250002","1114402825",SWNE,forty/glot-level,16.50000000000,"100","1","1",16.50000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1249.32267897000,70369.07941039999
"62655",61543.00000000000,"61543",61543.00000000000,Northwest,Cass,"11","144","0","28","25","21","1","11144028250001","1114402825",NENW,forty/glot-level,39.65000000000,"100","1","1",39.65000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1614.27614107000,157249.70326200000
"62656",61544.00000000000,"61544",61544.00000000000,Northwest,Cass,"11","144","0","28","25","22","0","11144028252200","1114402825",NWNW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1603.25253523000,160576.76055599999
"62657",61545.00000000000,"61545",61545.00000000000,Northwest,Cass,"11","144","0","28","25","23","0","11144028252300","1114402825",SWNW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1619.29317175000,163677.61949099999
"62658",61546.00000000000,"61546",61546.00000000000,Northwest,Cass,"11","144","0","28","25","24","0","11144028252400","1114402825",SENW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1631.58977238000,166006.54975899999
"62659",61547.00000000000,"61547",61547.00000000000,Northwest,Cass,"11","144","0","28","25","31","0","11144028253100","1114402825",NESW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1634.36306763000,166483.74200000000
"62660",61548.00000000000,"61548",61548.00000000000,Northwest,Cass,"11","144","0","28","25","32","0","11144028253200","1114402825",NWSW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1629.93520680000,165676.66840000000
"62661",61549.00000000000,"61549",61549.00000000000,Northwest,Cass,"11","144","0","28","25","33","0","11144028253300","1114402825",SWSW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1644.27574469000,168515.45388600000
"62662",61550.00000000000,"61550",61550.00000000000,Northwest,Cass,"11","144","0","28","25","34","0","11144028253400","1114402825",SESW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1648.62155473000,169429.47095700001
"62663",61551.00000000000,"61551",61551.00000000000,Northwest,Cass,"11","144","0","28","25","41","4","11144028250004","1114402825",NESE,forty/glot-level,27.75000000000,"100","1","1",27.75000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1440.46269724000,118023.77279300000
"62752",61552.00000000000,"61552",61552.00000000000,Northwest,Cass,"11","144","0","28","25","42","3","11144028250003","1114402825",NWSE,forty/glot-level,39.10000000000,"100","1","1",39.10000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1586.20758966000,161521.17557699999
"62753",61553.00000000000,"61553",61553.00000000000,Northwest,Cass,"11","144","0","28","25","43","0","11144028254300","1114402825",SWSE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1646.70100586000,169020.68893999999
"62754",61554.00000000000,"61554",61554.00000000000,Northwest,Cass,"11","144","0","28","25","44","0","11144028254400","1114402825",SESE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1650.92438972000,169788.56282299999
"62755",61555.00000000000,"61555",61555.00000000000,Northwest,Cass,"11","144","0","28","26","11","0","11144028261100","1114402826",NENE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1653.15065509000,170527.33998600001
"62756",61556.00000000000,"61556",61556.00000000000,Northwest,Cass,"11","144","0","28","26","12","0","11144028261200","1114402826",NWNE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1651.88448771000,170266.20896600001
"62757",61557.00000000000,"61557",61557.00000000000,Northwest,Cass,"11","144","0","28","26","13","0","11144028261300","1114402826",SWNE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1652.61771168000,170402.47720200001
"62758",61558.00000000000,"61558",61558.00000000000,Northwest,Cass,"11","144","0","28","26","14","0","11144028261400","1114402826",SENE,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1653.88142957000,170662.83316800001
"62759",61559.00000000000,"61559",61559.00000000000,Northwest,Cass,"11","144","0","28","26","21","0","11144028262100","1114402826",NENW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1650.64637216000,170010.64542700001
"62760",61560.00000000000,"61560",61560.00000000000,Northwest,Cass,"11","144","0","28","26","22","0","11144028262200","1114402826",NWNW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1649.44183186000,169762.31371300001
"62761",61561.00000000000,"61561",61561.00000000000,Northwest,Cass,"11","144","0","28","26","23","0","11144028262300","1114402826",SWNW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1650.17019124000,169898.13553400000
"62762",61562.00000000000,"61562",61562.00000000000,Northwest,Cass,"11","144","0","28","26","24","0","11144028262400","1114402826",SENW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1651.37373750000,170146.00711199999
"62763",61563.00000000000,"61563",61563.00000000000,Northwest,Cass,"11","144","0","28","26","31","0","11144028263100","1114402826",NESW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1652.17962770000,170297.46412399999
"62764",61564.00000000000,"61564",61564.00000000000,Northwest,Cass,"11","144","0","28","26","32","0","11144028263200","1114402826",NWSW,forty/glot-level,40.00000000000,"100","1","1",40.00000000000,Fee Minerals,Finalized,TRUST FUND: SWAMP,"US: Congressional Grant, Patent, Deed, Etc.","3",U,,,Yes,Y,,,,,,,"0",01-15-2024,1650.91641153000,170036.98808800001
