state,managing_agency,rights_type,state_enabling_act,activity,objectid,township,range,section,county,bene_cd,bene_abrev,aliquot,acres
UT,Trust Lands Administration,Subsurface,28 Stat. 107-110 (1894),Other Minerals,415612,41,17,36,Washington,10,SCH,"NE4,E2SE4,N2SW4,SW4SW4",360.000000000000000
UT,Trust Lands Administration,Subsurface,29 Stat. 107-110 (1894),Other Minerals,410690,5,8,2,Tooele,10,SCH,"LOTS 1-4, S2N2, S2 (ALL)",640.960000000000036
UT,Trust Lands Administration,Subsurface,30 Stat. 107-110 (1894),Other Minerals,410691,5,8,24,Tooele,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,31 Stat. 107-110 (1894),Other Minerals,410693,5,8,36,Tooele,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,32 Stat. 107-110 (1894),Other Minerals,410994,9,19,22,Tooele,6,NS,NE4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,33 Stat. 107-110 (1894),Other Minerals,410996,9,19,32,Tooele,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,34 Stat. 107-110 (1894),Other Minerals,411091,10,19,36,Tooele,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,35 Stat. 107-110 (1894),Other Minerals,411092,10,20,36,Tooele,10,SCH,"LOTS 1(118.94), 2(119.22) [ALL]",238.159999999999997
UT,Trust Lands Administration,Subsurface,36 Stat. 107-110 (1894),Other Minerals,416196,3,1,22,Salt Lake,10,SCH,"NE4, E2NW4",240.000000000000000
UT,Trust Lands Administration,Subsurface,37 Stat. 107-110 (1894),Other Minerals,416198,3,1,23,Salt Lake,10,SCH,"NE4NE4, NW4",200.000000000000000
UT,Trust Lands Administration,Subsurface,38 Stat. 107-110 (1894),Other Minerals,416349,4,19,2,Uintah,10,SCH,"LOTS 1(48.76), 2(44.13), 3(39.51), 4(34.90) [ALL]",167.300000000000011
UT,Trust Lands Administration,Subsurface,39 Stat. 107-110 (1894),Other Minerals,416452,5,19,2,Uintah,10,SCH,"LOTS 1(42.30), 2(42.32), 3(42.36), 4(36.84), 5(33.55), S2NE4, SE4NW4, S2 [ALL]",637.370000000000005
UT,Trust Lands Administration,Subsurface,40 Stat. 107-110 (1894),Other Minerals,416457,5,19,16,Uintah,10,SCH,"LOTS 1(25.68), 4(32.37), NE4NE4 [LOTS AKA PART OF NW4NE4, PART OF SW4SW4]",98.049999999999997
UT,Trust Lands Administration,Subsurface,41 Stat. 107-110 (1894),Other Minerals,416460,5,19,29,Uintah,10,SCH,"LOTS 3(41.85), 4(24.72), SE4NE4 [LOTS AKA PART OF N2SE4, PART OF SE4SE4]",106.569999999999993
UT,Trust Lands Administration,Subsurface,42 Stat. 107-110 (1894),Other Minerals,416461,5,19,32,Uintah,10,SCH,LOT 1 [PART OF NE4NE4],7.820000000000000
UT,Trust Lands Administration,Subsurface,43 Stat. 107-110 (1894),Other Minerals,416462,5,19,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,44 Stat. 107-110 (1894),Other Minerals,416478,5,20,32,Uintah,10,SCH,"LOTS 1(45.11), 2(44.84), 3(44.58), 4(44.31), N2, N2S2 [ALL]",658.840000000000032
UT,Trust Lands Administration,Subsurface,45 Stat. 107-110 (1894),Other Minerals,416479,5,20,36,Uintah,10,SCH,"LOTS 1(40.77), 2(40.55), 3(40.33), 4(40.11), NW4, N2SW4, NW4SE4 [LOTS AKA S2S2]",441.759999999999991
UT,Trust Lands Administration,Subsurface,46 Stat. 107-110 (1894),Other Minerals,416524,5,21,32,Uintah,10,SCH,"LOTS 1(40.06), 2(40.69), 3(41.36), 4(41.51), N2, N2S2 [ALL]",643.620000000000005
UT,Trust Lands Administration,Subsurface,47 Stat. 107-110 (1894),Other Minerals,416526,5,21,35,Uintah,10,SCH,"W2, SE4",480.000000000000000
UT,Trust Lands Administration,Subsurface,48 Stat. 107-110 (1894),Other Minerals,416528,5,21,36,Uintah,10,SCH,"LOTS 1(19.27), 2(40.00), 3(40.00), 4(20.17), 5(21.07), 6(40.00), 7(40.00), 8(21.97), W2E2, W2 [ALL]",722.480000000000018
UT,Trust Lands Administration,Subsurface,49 Stat. 107-110 (1894),Other Minerals,416547,5,22,31,Uintah,10,SCH,LOT 4 [SW4SW4],39.969999999999999
UT,Trust Lands Administration,Subsurface,50 Stat. 107-110 (1894),Other Minerals,416549,5,22,32,Uintah,10,SCH,"N2, SE4",480.000000000000000
UT,Trust Lands Administration,Subsurface,51 Stat. 107-110 (1894),Other Minerals,416550,5,22,33,Uintah,10,SCH,"E2, NW4NW4, S2NW4, SW4",600.000000000000000
UT,Trust Lands Administration,Subsurface,52 Stat. 107-110 (1894),Other Minerals,416551,5,22,34,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,53 Stat. 107-110 (1894),Other Minerals,416552,5,22,35,Uintah,10,SCH,"S2NE4, NW4, S2",560.000000000000000
UT,Trust Lands Administration,Subsurface,54 Stat. 107-110 (1894),Other Minerals,416568,5,23,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,55 Stat. 107-110 (1894),Other Minerals,416599,6,19,2,Uintah,10,SCH,"LOTS 1(7.54), 2(7.50), 3(7.46), 4(7.42), S2N2, S2 [ALL] [ALSO KNOWN AS TRACT 37]",509.920000000000016
UT,Trust Lands Administration,Subsurface,56 Stat. 107-110 (1894),Other Minerals,416600,6,19,10,Uintah,12,UNIV,"PART OF TRACT 44, LESS ROW [AKA PART OF S2SW4, PART OF SE4]",125.629999999999995
UT,Trust Lands Administration,Subsurface,57 Stat. 107-110 (1894),Other Minerals,416601,6,19,11,Uintah,12,UNIV,"PART OF TRACT 44, LESS ROW [AKA PART OF SW4NW4, PART OF W2SW4]",76.799999999999997
UT,Trust Lands Administration,Subsurface,58 Stat. 107-110 (1894),Other Minerals,416602,6,19,14,Uintah,12,UNIV,PART OF TRACT 44 [AKA PART OF NW4NW4NW4],6.170000000000000
UT,Trust Lands Administration,Subsurface,59 Stat. 107-110 (1894),Other Minerals,416603,6,19,15,Uintah,12,UNIV,"PART OF TRACT 44, PART OF TRACT 47, LESS ROW [AKA PART OF N2N2, PART OF W2SW4NW4, PART OF W2W2SW4]",109.510000000000005
UT,Trust Lands Administration,Subsurface,60 Stat. 107-110 (1894),Other Minerals,416604,6,19,16,Uintah,12,UNIV,PART OF TRACT 47 [AKA PART OF E2NE4],48.219999999999999
UT,Trust Lands Administration,Subsurface,61 Stat. 107-110 (1894),Other Minerals,416605,6,19,36,Uintah,10,SCH,"N2, SW4, N2SE4",560.000000000000000
UT,Trust Lands Administration,Subsurface,62 Stat. 107-110 (1894),Other Minerals,416606,6,20,2,Uintah,10,SCH,"LOTS 1(6.61), 2(6.71), SE4NE4, SE4 [LOTS AKA N2NE4]",213.319999999999993
UT,Trust Lands Administration,Subsurface,63 Stat. 107-110 (1894),Other Minerals,416607,6,20,2,Uintah,10,SCH,"LOTS 3(6.81), 4(6.91), SW4NE4, S2NW4, SW4 [LOTS AKA N2NW4]",293.720000000000027
UT,Trust Lands Administration,Subsurface,64 Stat. 107-110 (1894),Other Minerals,416608,6,20,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,65 Stat. 107-110 (1894),Other Minerals,416609,6,20,32,Uintah,10,SCH,"W2NE4, E2NW4, W2SW4",240.000000000000000
UT,Trust Lands Administration,Subsurface,66 Stat. 107-110 (1894),Other Minerals,416610,6,20,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,67 Stat. 107-110 (1894),Other Minerals,416611,6,21,2,Uintah,10,SCH,"LOTS 1(44.91), 2(45.46), 3(46.00), 4(38.49), 5(36.09), 6(38.84), E2SW4, SE4 [ALL]",489.790000000000020
UT,Trust Lands Administration,Subsurface,68 Stat. 107-110 (1894),Other Minerals,416612,6,21,13,Uintah,10,SCH,LOT 10 [PART OF SW4NW4],22.199999999999999
UT,Trust Lands Administration,Subsurface,69 Stat. 107-110 (1894),Other Minerals,416613,6,21,14,Uintah,10,SCH,"LOTS 5(33.70), 6(16.50), 9(42.80), NE4SE4 [LOTS AKA PART OF SE4NE4, PART OF E2NW4SE4, PART OF SE4SE4]",133.000000000000000
UT,Trust Lands Administration,Subsurface,70 Stat. 107-110 (1894),Other Minerals,416614,6,21,14,Uintah,10,SCH,"LOTS 7(31.90), 8(42.00) [AKA PART OF E2SW4]",73.900000000000006
UT,Trust Lands Administration,Subsurface,71 Stat. 107-110 (1894),Other Minerals,416615,6,21,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,72 Stat. 107-110 (1894),Other Minerals,416616,6,21,25,Uintah,10,SCH,LOT 5 [PART OF SW4SE4],36.700000000000003
UT,Trust Lands Administration,Subsurface,73 Stat. 107-110 (1894),Other Minerals,416617,6,21,27,Uintah,10,SCH,LOT 4 [PART OF SW4NE4],34.000000000000000
UT,Trust Lands Administration,Subsurface,74 Stat. 107-110 (1894),Other Minerals,416618,6,21,28,Uintah,2,DEAF,LOT 1 [NE4NW4],39.020000000000003
UT,Trust Lands Administration,Subsurface,75 Stat. 107-110 (1894),Other Minerals,416619,6,21,28,Uintah,9,RES,LOT 2 [PART OF NW4NW4],28.480000000000000
UT,Trust Lands Administration,Subsurface,76 Stat. 107-110 (1894),Other Minerals,416620,6,21,29,Uintah,9,RES,LOT 4 [PART OF SW4NE4],40.549999999999997
UT,Trust Lands Administration,Subsurface,77 Stat. 107-110 (1894),Other Minerals,416621,6,21,32,Uintah,10,SCH,"LOTS 1(39.10), 3(10.20), 8(1.50), 9(3.50), NE4SW4 [LOTS AKA SW4NW4, PART OF S2SW4SE4, PART OF SE4SE4]",94.299999999999997
UT,Trust Lands Administration,Subsurface,78 Stat. 107-110 (1894),Other Minerals,416622,6,21,32,Uintah,10,SCH,"NE4, N2NW4, SE4NW4, NE4SE4",320.000000000000000
UT,Trust Lands Administration,Subsurface,79 Stat. 107-110 (1894),Other Minerals,416623,6,21,36,Uintah,10,SCH,"LOTS 1(31.70), 5(15.40) [AKA PART OF NE4NE4, PART OF SW4NE4]",47.100000000000001
UT,Trust Lands Administration,Subsurface,80 Stat. 107-110 (1894),Other Minerals,416624,6,21,36,Uintah,10,SCH,"LOTS 2(16.62), 3(39.88), 4(31.50), 7(49.00), 8(26.00), SE4NE4, W2NW4, NE4SE4, S2SE4 [LOTS AKA PART OF NW4NE4, PART OF E2NW4, PART OF N2SW4, PART OF SW4SW4]",403.000000000000000
UT,Trust Lands Administration,Subsurface,81 Stat. 107-110 (1894),Other Minerals,416625,6,22,2,Uintah,10,SCH,"LOTS 1(7.08), 2(7.09), 3(7.10), 4(7.12), S2NW4, SW4 [LOTS AKA N2N2]",268.389999999999986
UT,Trust Lands Administration,Subsurface,82 Stat. 107-110 (1894),Other Minerals,416626,6,22,3,Uintah,10,SCH,"LOTS 1(7.31), 2(7.53), 3(7.75), 4(7.97), SE4NW4, S2SW4, SE4 [LOTS AKA N2N2]",310.560000000000002
UT,Trust Lands Administration,Subsurface,83 Stat. 107-110 (1894),Other Minerals,416627,6,22,3,Uintah,10,SCH,S2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,84 Stat. 107-110 (1894),Other Minerals,416628,6,22,4,Uintah,10,SCH,"LOTS 2(7.89), 3(7.79), 4(7.69), SW4NE4, S2NW4 [LOTS AKA NW4NE4, N2NW4]",143.370000000000005
UT,Trust Lands Administration,Subsurface,85 Stat. 107-110 (1894),Other Minerals,416629,6,22,4,Uintah,10,SCH,"LOT 1(7.99), S2 [LOT AKA NE4NE4]",327.990000000000009
UT,Trust Lands Administration,Subsurface,86 Stat. 107-110 (1894),Other Minerals,416630,6,22,5,Uintah,10,SCH,"LOTS 1(7.62), 2(7.58), 3(7.54), 4(7.50), S2N2, S2 [ALL]",510.240000000000009
UT,Trust Lands Administration,Subsurface,87 Stat. 107-110 (1894),Other Minerals,416631,6,22,6,Uintah,10,SCH,"LOTS 1(7.56), 2(7.72), 3(7.88), 4(8.55), 5(40.20), 6(41.09), 7(41.98), S2NE4, SE4NW4, E2SW4, SE4 [ALL]",514.980000000000018
UT,Trust Lands Administration,Subsurface,88 Stat. 107-110 (1894),Other Minerals,416632,6,22,7,Uintah,10,SCH,"LOT 3(24.00), SW4NW4, NW4SW4 [LOT AKA PART OF SE4NW4]",104.000000000000000
UT,Trust Lands Administration,Subsurface,89 Stat. 107-110 (1894),Other Minerals,416633,6,22,7,Uintah,10,SCH,"NW4NE4, N2NW4",120.000000000000000
UT,Trust Lands Administration,Subsurface,90 Stat. 107-110 (1894),Other Minerals,416634,6,22,9,Uintah,10,SCH,"LOTS 1(35.65), 2(26.60), 5(30.40), N2, N2SE4, SE4SE4 [LOTS AKA PART OF N2SW4, PART OF SW4SE4]",532.649999999999977
UT,Trust Lands Administration,Subsurface,91 Stat. 107-110 (1894),Other Minerals,416635,6,22,10,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,92 Stat. 107-110 (1894),Other Minerals,416636,6,22,11,Uintah,10,SCH,"SW4NE4, W2, NW4SE4",400.000000000000000
UT,Trust Lands Administration,Subsurface,93 Stat. 107-110 (1894),Other Minerals,416637,6,22,15,Uintah,10,SCH,"N2NE4, NW4NW4",120.000000000000000
UT,Trust Lands Administration,Subsurface,94 Stat. 107-110 (1894),Other Minerals,416638,6,22,15,Uintah,10,SCH,NE4NW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,95 Stat. 107-110 (1894),Other Minerals,416639,6,22,16,Uintah,10,SCH,"LOT 1(32.00), 4(1.35) [AKA PART OF NE4NE4]",33.350000000000001
UT,Trust Lands Administration,Subsurface,96 Stat. 107-110 (1894),Other Minerals,416640,6,22,16,Uintah,10,SCH,"S2NW4, S2",400.000000000000000
UT,Trust Lands Administration,Subsurface,97 Stat. 107-110 (1894),Other Minerals,416641,6,22,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,98 Stat. 107-110 (1894),Other Minerals,416642,6,22,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,99 Stat. 107-110 (1894),Other Minerals,416643,6,23,2,Uintah,10,SCH,"LOTS 1(7.90), 2(7.74), 3(7.58), 4(7.42), S2N2, S2 [ALL]",510.639999999999986
UT,Trust Lands Administration,Subsurface,100 Stat. 107-110 (1894),Other Minerals,416644,6,23,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,101 Stat. 107-110 (1894),Other Minerals,416645,6,23,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,102 Stat. 107-110 (1894),Other Minerals,416646,6,23,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,103 Stat. 107-110 (1894),Other Minerals,416652,6,24,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,104 Stat. 107-110 (1894),Other Minerals,416653,6,24,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,105 Stat. 107-110 (1894),Other Minerals,416659,6,25,32,Uintah,10,SCH,"W2E2, W2, SE4SE4",520.000000000000000
UT,Trust Lands Administration,Subsurface,106 Stat. 107-110 (1894),Other Minerals,416661,6,25,36,Uintah,10,SCH,"LOTS 3(45.00), 4(44.96), 8(41.65), 9(41.07), 10(41.13), 11(41.71) [AKA W2NW4, SW4]",255.520000000000010
UT,Trust Lands Administration,Subsurface,107 Stat. 107-110 (1894),Other Minerals,416662,6,25,36,Uintah,10,SCH,"LOTS 1(5.64), 2(43.20), 5(43.15), 6(5.28), 7(4.95), 12(4.67) [AKA W2E2, E2NW4]",106.890000000000001
UT,Trust Lands Administration,Subsurface,108 Stat. 107-110 (1894),Other Minerals,416669,7,19,2,Uintah,10,SCH,"LOTS 1(41.92), 2(47.42), 3(28.65), 4(12.02), 5(35.32), SE4NE4, NE4SE4 [ALL]",245.330000000000013
UT,Trust Lands Administration,Subsurface,109 Stat. 107-110 (1894),Other Minerals,416670,7,20,2,Uintah,10,SCH,"LOTS 1(40.58), 2(40.67), 3(40.77), 4(40.86), S2N2, S2 [ALL]",642.879999999999995
UT,Trust Lands Administration,Subsurface,110 Stat. 107-110 (1894),Other Minerals,416671,7,20,4,Uintah,10,SCH,"LOT 3(41.17), SE4NW4 [LOT AKA NE4NW4]",81.170000000000002
UT,Trust Lands Administration,Subsurface,111 Stat. 107-110 (1894),Other Minerals,416672,7,20,4,Uintah,10,SCH,PART OF W2NW4 [METES & BOUNDS],77.709999999999994
UT,Trust Lands Administration,Subsurface,112 Stat. 107-110 (1894),Other Minerals,416673,7,20,15,Uintah,10,SCH,"SW4, SW4SE4",200.000000000000000
UT,Trust Lands Administration,Subsurface,113 Stat. 107-110 (1894),Other Minerals,416674,7,20,16,Uintah,10,SCH,"NW4NE4, SE4NE4",80.000000000000000
UT,Trust Lands Administration,Subsurface,114 Stat. 107-110 (1894),Other Minerals,416675,7,20,18,Uintah,12,UNIV,SE4NW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,115 Stat. 107-110 (1894),Other Minerals,416676,7,20,24,Uintah,2,DEAF,"LOT 13(42.71), SE4SE4 [LOT PART OF SW4SE4]",82.709999999999994
UT,Trust Lands Administration,Subsurface,116 Stat. 107-110 (1894),Other Minerals,416677,7,20,25,Uintah,2,DEAF,"LOT 13(27.39), N2NE4 [LOT PART OF SE4NE4]",107.390000000000001
UT,Trust Lands Administration,Subsurface,117 Stat. 107-110 (1894),Other Minerals,416678,7,20,32,Uintah,10,SCH,"NW4, NW4SW4",200.000000000000000
UT,Trust Lands Administration,Subsurface,118 Stat. 107-110 (1894),Other Minerals,416679,7,20,32,Uintah,10,SCH,NW4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,119 Stat. 107-110 (1894),Other Minerals,416680,7,20,36,Uintah,10,SCH,"N2, SW4, NW4SE4",520.000000000000000
UT,Trust Lands Administration,Subsurface,120 Stat. 107-110 (1894),Other Minerals,416681,7,20,36,Uintah,10,SCH,"NE4SE4, S2SE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,121 Stat. 107-110 (1894),Other Minerals,416682,7,21,1,Uintah,10,SCH,"LOTS 3(38.76), 5(8.28) [PART OF NE4NW4, PART OF SE4NW4NW4]",47.039999999999999
UT,Trust Lands Administration,Subsurface,122 Stat. 107-110 (1894),Other Minerals,416683,7,21,2,Uintah,10,SCH,"LOTS 4(20.50), 5(4.90), 6(39.40), 7(35.00), 8(30.50), SW4NW4, S2 [LOTS AKA PART OF S2NE4, PART OF S2N2NW4, PART OF SE4NW4]",490.300000000000011
UT,Trust Lands Administration,Subsurface,123 Stat. 107-110 (1894),Other Minerals,416684,7,21,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,124 Stat. 107-110 (1894),Other Minerals,416685,7,21,19,Uintah,2,DEAF,"LOTS 9(23.45), 10(36.76) [AKA PART OF S2NW4SW4, SW4SW4]",60.210000000000001
UT,Trust Lands Administration,Subsurface,125 Stat. 107-110 (1894),Other Minerals,416686,7,21,19,Uintah,9,RES,NW4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,126 Stat. 107-110 (1894),Other Minerals,416687,7,21,29,Uintah,2,DEAF,LOT 4 [PART OF NW4NW4],16.430000000000000
UT,Trust Lands Administration,Subsurface,127 Stat. 107-110 (1894),Other Minerals,416688,7,21,29,Uintah,10,SCH,"LOTS 5(19.00), 6(30.00), 7(32.00), 8(9.10), 10(29.00), 11(37.30), 12(13.00), 13(40.00), 14(19.00), N2SW4, NW4SE4 [LOTS AKA PART OF S2S2N2, PART OF S2SW4, PART OF NE4SE4, PART OF S2SE4]",348.399999999999977
UT,Trust Lands Administration,Subsurface,128 Stat. 107-110 (1894),Other Minerals,416689,7,21,30,Uintah,2,DEAF,"LOTS 2(35.33), 3(27.30), 4(13.00), 5(19.70), 6(14.30) [AKA PART OF N2NE4, PART OF SW4NE4, PART OF W2NW4, PART OF SE4NW4]",109.629999999999995
UT,Trust Lands Administration,Subsurface,129 Stat. 107-110 (1894),Other Minerals,416690,7,21,31,Uintah,10,SCH,"LOTS 5(6.27), 6(5.40), 7(32.00), 8(36.90), 9(0.08) [AKA PART OF NW4SE4NE4, PART OF N2SW4, PART OF NW4NW4SE4, PART OF SE4SE4SE4SE4]",80.650000000000006
UT,Trust Lands Administration,Subsurface,130 Stat. 107-110 (1894),Other Minerals,416691,7,21,32,Uintah,10,SCH,"LOTS 1(39.00), 2(11.23), 3(29.00), 6(4.55), 7(37.25), 8(22.80), 9(46.20) [AKA PART OF NW4NE4, PART OF SW4NE4, PART OF NW4NW4, PART OF SE4NW4, PART OF SW4, PART OF NW4SE4]",190.030000000000001
UT,Trust Lands Administration,Subsurface,131 Stat. 107-110 (1894),Other Minerals,416692,7,21,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,132 Stat. 107-110 (1894),Other Minerals,416693,7,22,2,Uintah,10,SCH,"LOTS 1(25.14), 2(24.39), 3(23.63), 4(22.88), 5(40.00), 6(40.00), 7(40.00), 8(40.00), S2N2, S2 [ALL]",736.039999999999964
UT,Trust Lands Administration,Subsurface,133 Stat. 107-110 (1894),Other Minerals,416694,7,22,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,134 Stat. 107-110 (1894),Other Minerals,416695,7,22,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,135 Stat. 107-110 (1894),Other Minerals,416696,7,22,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,136 Stat. 107-110 (1894),Other Minerals,416697,7,23,2,Uintah,10,SCH,"LOTS 1(20.80), 2(20.82), 3(20.86), 4(20.88), 5(40.00), 6(40.00), 7(40.00), 8(40.00), 9(40.00), 10(40.00), 11(40.00), 12(40.00), S2N2, S2 [ALL]",883.360000000000014
UT,Trust Lands Administration,Subsurface,137 Stat. 107-110 (1894),Other Minerals,416698,7,23,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,138 Stat. 107-110 (1894),Other Minerals,416699,7,23,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,139 Stat. 107-110 (1894),Other Minerals,416700,7,23,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,140 Stat. 107-110 (1894),Other Minerals,416701,7,24,2,Uintah,10,SCH,"LOTS 1(20.88), 2(21.02), 3(21.18), 4(21.32), 5(40.00), 6(40.00), 7(40.00), 8(40.00), 9(40.00), 10(40.00), 11(40.00), 12(40.00), S2N2, S2 [ALL]",884.399999999999977
UT,Trust Lands Administration,Subsurface,141 Stat. 107-110 (1894),Other Minerals,416702,7,24,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,142 Stat. 107-110 (1894),Other Minerals,416703,7,24,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,143 Stat. 107-110 (1894),Other Minerals,416704,7,24,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,144 Stat. 107-110 (1894),Other Minerals,416705,7,25,2,Uintah,10,SCH,"LOTS 1(20.83), 2(20.59), 3(20.40), 4(20.20), 5(40.00), 6(40.00), 7(40.00), 8(40.00), 9(40.00), 10(40.00), 11(40.00), 12(40.00), S2N2, S2 [ALL]",882.019999999999982
UT,Trust Lands Administration,Subsurface,145 Stat. 107-110 (1894),Other Minerals,416706,7,25,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,146 Stat. 107-110 (1894),Other Minerals,416707,7,25,25,Uintah,10,SCH,"LOT 4(24.32), NW4SW4 [LOT AKA SE4SW4]",64.319999999999993
UT,Trust Lands Administration,Subsurface,147 Stat. 107-110 (1894),Other Minerals,416708,7,25,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,148 Stat. 107-110 (1894),Other Minerals,416709,7,25,36,Uintah,10,SCH,"LOTS 1(24.34), 2(24.40), 3(24.47), 4(24.55), W2W2 [ALL]",257.759999999999991
UT,Trust Lands Administration,Subsurface,149 Stat. 107-110 (1894),Other Minerals,416724,8,16,36,Duchesne,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,150 Stat. 107-110 (1894),Other Minerals,416725,8,17,16,Duchesne,10,SCH,"LOTS 1(21.04), 2(20.76), 3(20.48), 4(20.20) [ALL]",82.480000000000004
UT,Trust Lands Administration,Subsurface,151 Stat. 107-110 (1894),Other Minerals,416726,8,17,32,Duchesne,10,SCH,"LOTS 1(22.38), 2(5.96), 3(32.71), 4(5.25), 5(29.63), 6(34.71), 7(3.29), 8(32.41), 9(37.26), 10(5.22), 11(29.85), W2SW4, SE4SW4, NE4SE4 [AKA PART OF W2NW4, PART OF SE4NW4, PART OF NE4SW4, PART OF W2SE4, PART OF SE4SE4]",398.670000000000016
UT,Trust Lands Administration,Subsurface,152 Stat. 107-110 (1894),Other Minerals,416727,8,17,32,Duchesne,10,SCH,"NE4, NE4NW4",200.000000000000000
UT,Trust Lands Administration,Subsurface,153 Stat. 107-110 (1894),Other Minerals,416728,8,17,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,154 Stat. 107-110 (1894),Other Minerals,416729,8,18,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,155 Stat. 107-110 (1894),Other Minerals,416730,8,18,36,Uintah,10,SCH,"LOT 1(30.32), NW4NE4, S2NE4, NW4, S2 [ALL]",630.320000000000050
UT,Trust Lands Administration,Subsurface,156 Stat. 107-110 (1894),Other Minerals,416731,8,19,32,Uintah,10,SCH,LOT 1 [PART OF SW4SW4],26.120000000000001
UT,Trust Lands Administration,Subsurface,157 Stat. 107-110 (1894),Other Minerals,416732,8,20,2,Uintah,10,SCH,"LOTS 1(40.27), 2(40.47), 3(40.68), 4(40.88), 5(36.76), 6(20.00), 7(0.80), S2N2, SW4, W2SE4 [ALL]",619.860000000000014
UT,Trust Lands Administration,Subsurface,158 Stat. 107-110 (1894),Other Minerals,416733,8,20,16,Uintah,10,SCH,"LOTS 3(38.00), 4(28.50), 5(10.50), E2, NW4NW4, E2W2 [ALL]",597.000000000000000
UT,Trust Lands Administration,Subsurface,159 Stat. 107-110 (1894),Other Minerals,416734,8,20,21,Uintah,3,USH,"LOTS 3(31.00), 4(10.08), 5(13.54) [AKA PART OF SE4NE4, PART OF N2NW4SE4, PART OF NW4NE4SE4]",54.619999999999997
UT,Trust Lands Administration,Subsurface,160 Stat. 107-110 (1894),Other Minerals,416735,8,20,32,Uintah,10,SCH,"LOTS 1(2.80), 2(6.40), 3(0.52) [ALL]",9.720000000000001
UT,Trust Lands Administration,Subsurface,161 Stat. 107-110 (1894),Other Minerals,416736,8,20,36,Uintah,10,SCH,NW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,162 Stat. 107-110 (1894),Other Minerals,416737,8,21,2,Uintah,10,SCH,"LOTS 1(40.58), 2(40.52), 3(40.48), 4(40.42), S2N2, S2 [ALL]",642.000000000000000
UT,Trust Lands Administration,Subsurface,163 Stat. 107-110 (1894),Other Minerals,416738,8,21,5,Uintah,10,SCH,LOT 3 [AKA PART OF NW4NW4],15.720000000000001
