state,managing_agency,rights_type,state_enabling_act,township,range,section,aliquot,acres,OBJECTID,trust_name
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,28,SN100,SWSE,39.15,423329,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,28,SN100,SESW,11.7,423330,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,28,SN150,NENW,39.99,423356,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,28,SN150,NWNE,21.1,423361,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,28,SN150,SENE,38.7,423379,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,28,SN150,SWNE,33.2,423381,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,28,SN180,NESW,40,423420,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,28,SN180,SESW,40,423445,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,28,SN180,SWSW,42.5,423446,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,28,SN240,NESW,40,423499,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,28,SN220,NESE,49.32,423506,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,28,SN240,SESW,40,423524,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,28,SN220,SWSE,8.68,423531,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,28,SN220,SESE,39.68,423530,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,28,SN220,SWSE,21.28,423546,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,28,SN270,NWNW,32.5,423568,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,28,SN330,SWSE,40,423737,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,28,SN330,SWSW,31.3,423739,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,28,SN330,SESE,40,423736,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,28,SN330,SESW,39.3,423738,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,29,SN190,NENW,40,424020,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,29,SN190,SENW,40,424044,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,29,SN360,SESE,40,424262,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,26,SN260,NENE,40,416889,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,26,SN260,SENE,40,416913,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,26,SN260,NESE,40,416937,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,26,SN260,SWSE,40,416960,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,26,SN260,SESE,40,416961,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,26,SN360,SWSE,40,417060,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,26,SN360,SESE,40,417061,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,27,SN190,SWSE,40,417443,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,27,SN190,SESE,40,417442,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,29,SN180,SENW,40,418452,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,29,SN180,SWNW,44.36,418453,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,29,SN180,NESW,40,418476,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,29,SN180,SWSW,44.71,418501,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,29,SN180,SESW,40,418500,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",42,25,SN060,NESW,40,418839,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",42,25,SN060,SESW,40,418863,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",42,25,SN190,NESW,40,419127,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",42,25,SN190,SESW,40,419151,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",42,25,SN310,SESE,40,419345,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",42,27,SN070,SWNW,44.28,420085,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",42,27,SN070,SENW,40,420084,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",42,28,SN030,NWNW,40.14,420529,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",42,28,SN030,NENW,40.02,420528,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",42,28,SN030,NWNE,39.9,420527,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",42,29,SN170,NENE,40,421320,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",42,29,SN170,SENE,40,421344,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,25,SN190,NENW,40,421828,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,25,SN190,SENW,40,421852,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,25,SN300,NENE,40,421927,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,25,SN300,SENE,40,421951,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,25,SN300,NESE,40,421975,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,25,SN300,SESE,40,421999,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,25,SN300,SWSE,40,421998,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,25,SN350,SESE,47,422076,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,26,SN160,SESE,40,422318,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,26,SN300,NWNE,40,422429,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,26,SN300,NENE,40,422430,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,26,SN300,SENE,40,422454,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,26,SN300,SWNE,40,422453,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,26,SN300,NWSE,40,422477,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,26,SN300,NESE,40,422478,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,26,SN300,SWSE,40,422501,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,26,SN300,SESE,40,422502,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,26,SN310,SESW,40,422596,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,26,SN310,SWSW,43.28,422595,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,27,SN060,SWSW,42.6,422703,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,27,SN060,SESW,40,422702,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,27,SN180,SESW,40,422895,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,27,SN180,SWSW,42.71,422896,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",4,28,SN120,NWNE,25.6,520538,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",4,28,SN120,NENW,38.8,520539,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",42,32,SN310,SWSW,38.75,814910,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",42,32,SN310,SESW,40,814909,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",40,30,SN070,NESW,40,809944,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",40,30,SN070,SESW,40,809968,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",40,30,SN170,SESE,40,810086,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",40,30,SN170,SWSE,40,810084,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,30,SN290,SWSE,40,815353,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,30,SN290,SESE,40,815354,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,31,SN120,SESE,35.39,815641,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,32,SN060,SWSW,36.85,816134,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,32,SN060,SESW,40,816133,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,32,SN180,NENE,40,816254,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,32,SN180,SENE,40,816278,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,32,SN180,NESE,40,816302,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,32,SN180,SESE,40,816326,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,32,SN180,SWSE,40,816325,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,32,SN190,NENE,40,816350,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,32,SN230,SENE,40,816355,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,32,SN190,SENE,40,816374,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,32,SN230,NESE,40,816379,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,32,SN230,SESE,40,816403,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,32,SN300,NENW,40,816444,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,32,SN300,SENW,40,816469,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,32,SN300,NESW,40,816493,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,32,SN300,SWSW,38.08,816518,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",43,32,SN300,SESW,40,816517,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",44,30,SN160,NWNE,48.86,816698,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",44,30,SN180,SENE,40,816708,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",44,30,SN180,NESE,40,816723,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",44,30,SN180,SESE,40,816739,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",44,31,SN120,SENE,34.37,817127,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",44,31,SN130,SENE,34.71,817223,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,31,SN130,SENE,38.91,812276,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,31,SN270,SESW,40,812525,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,31,SN320,SESW,40.3,812609,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,31,SN320,SESE,40.35,812612,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,31,SN320,SWSE,40.32,812611,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,32,SN020,NENW,40.26,812637,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,32,SN110,NENW,40,812733,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,32,SN110,SENW,40,812759,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,32,SN180,NWNE,40,812843,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,32,SN180,SWNE,40,812858,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,32,SN180,NENE,40,812846,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,32,SN180,SENE,40,812867,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,32,SN180,NWSE,40,812878,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,32,SN180,NESE,40,812885,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,32,SN180,SWSE,40,812900,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",41,32,SN180,SESE,40,812903,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",42,31,SN010,SENE,36.13,813801,Indemnity
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",42,31,SN360,SESE,37.32,814330,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",42,32,SN120,NENE,40,814431,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",42,32,SN120,SENE,40,814455,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",42,32,SN120,NESE,40,814479,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",42,32,SN120,SESE,40,814503,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",42,32,SN160,SESE,40,814611,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",42,32,SN160,SWSE,40,814612,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",39,31,SN320,NENW,40,841884,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",39,31,SN320,SENW,40,841907,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",39,31,SN320,NESW,40,841930,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",39,31,SN320,SESW,40,841953,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",39,32,SN030,NWNW,45.94,841982,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",42,33,SN360,SWSE,40,908609,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",42,33,SN360,SESE,40,908610,Common School
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",44,32,SN020,NESW,40,1004201,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",44,32,SN020,SESW,40,1004225,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",17,18,SN050,NENW,16.51,1259704,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",17,19,SN020,NWNE,17.66,1260291,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",17,20,SN020,NWNE,16.48,1260904,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",17,20,SN010,NWNE,16.07,1260908,Rural Credit
SD,Commissioner of School and Public Lands ,Subsurface,"25 Stat. 676-684, esp. 679-81 (1889)",17,28,SN010,NWNW,14.97,1267498,Rural Credit
